,,,fidelity_x_EXPLAN,exp_size_EXPLAN,cv_cv_EXPLAN,precision_EXPLAN,fidelity_X_EXPLAN,coverage_EXPLAN,coverage_X_EXPLAN,n_samples_EXPLAN,distance_EXPLAN,balance_rate_X_EXPLAN,time_EXPLAN,fidelity_x_LORE,exp_size_LORE,cv_cv_LORE,precision_LORE,fidelity_X_LORE,coverage_LORE,coverage_X_LORE,n_samples_LORE,distance_LORE,balance_rate_X_LORE,time_LORE,fidelity_x_Anchor,exp_size_Anchor,cv_cv_Anchor,precision_Anchor,fidelity_X_Anchor,coverage_Anchor,coverage_X_Anchor,n_samples_Anchor,distance_Anchor,balance_rate_X_Anchor,time_Anchor,fidelity_x_LIME,exp_size_LIME,fidelity_X_LIME,time_LIME
,,AVERAGE,=average(D4:D4000),=average(E4:E4000),=average(F4:F4000),=average(G4:G4000),=average(H4:H4000),=average(I4:I4000),=average(J4:J4000),=average(K4:K4000),=average(L4:L4000),=average(M4:M4000),=average(N4:N4000),=average(O4:O4000),=average(P4:P4000),=average(Q4:Q4000),=average(R4:R4000),=average(S4:S4000),=average(T4:T4000),=average(U4:U4000),=average(V4:V4000),=average(W4:W4000),=average(X4:X4000),=average(Y4:Y4000),=average(Z4:Z4000),=average(AA4:AA4000),=average(AB4:AB4000),=average(AC4:AC4000),=average(AD4:AD4000),=average(AE4:AE4000),=average(AF4:AF4000),=average(AG4:AG4000),=average(AH4:AH4000),=average(AI4:AI4000),=average(AJ4:AJ4000),=average(AK4:AK4000),=average(AL4:AL4000),=average(AM4:AM4000),=average(AN4:AN4000)
,,STDDEV,=stdev(D4:D4000),=stdev(E4:E4000),=stdev(F4:F4000),=stdev(G4:G4000),=stdev(H4:H4000),=stdev(I4:I4000),=stdev(J4:J4000),=stdev(K4:K4000),=stdev(L4:L4000),=stdev(M4:M4000),=stdev(N4:N4000),=stdev(O4:O4000),=stdev(P4:P4000),=stdev(Q4:Q4000),=stdev(R4:R4000),=stdev(S4:S4000),=stdev(T4:T4000),=stdev(U4:U4000),=stdev(V4:V4000),=stdev(W4:W4000),=stdev(X4:X4000),=stdev(Y4:Y4000),=stdev(Z4:Z4000),=stdev(AA4:AA4000),=stdev(AB4:AB4000),=stdev(AC4:AC4000),=stdev(AD4:AD4000),=stdev(AE4:AE4000),=stdev(AF4:AF4000),=stdev(AG4:AG4000),=stdev(AH4:AH4000),=stdev(AI4:AI4000),=stdev(AJ4:AJ4000),=stdev(AK4:AK4000),=stdev(AL4:AL4000),=stdev(AM4:AM4000),=stdev(AN4:AN4000)
0,compas,nn,1,2,0.570,1.000,0.988,0.154,0.483,830,19542,0.993,1.465,1,2,1.109,0.952,0.999,0.173,0.485,1026,25313,0.991,4.202,1,1,0.682,0.968,1.000,0.300,0.486,700,34525,0.614,0.173,1,8,0.917,16.203,EXPLAN Rule -> ,{'age': '>47', 'priors_count': '<=12'},LORE Rule ->,{'days_b_screening_arrest': '>-13', 'age': '>47'},Anchor Rule ->,{'priors_count': '<=0.00'}
1,compas,nn,1,3,0.528,0.997,0.999,0.452,0.472,706,6605,1.000,1.567,1,1,0.777,0.932,0.986,0.816,0.521,1091,7908,0.956,4.308,1,2,0.716,0.997,1.000,0.430,0.452,2206,81078,0.633,0.275,1,10,0.913,16.361,EXPLAN Rule -> ,{'priors_count': '<=4', 'age': '>23', 'length_of_stay': '<=3'},LORE Rule ->,{'priors_count': '<=6'},Anchor Rule ->,{'priors_count': '<=2.00', 'two_year_recid': '0'}
2,compas,nn,1,2,0.590,1.000,0.997,0.183,0.487,594,11263,1.000,1.450,1,1,1.688,0.839,0.999,1.000,0.518,1030,11169,0.981,4.285,1,1,0.646,0.951,1.000,0.227,0.516,500,24810,0.630,0.139,1,10,0.962,16.248,EXPLAN Rule -> ,{'age': '>45', 'priors_count': '<=13'},LORE Rule ->,{'days_b_screening_arrest': '>-16'},Anchor Rule ->,{'age': '>43.00'}
3,compas,nn,0,1,0.544,0.953,0.984,0.682,0.509,566,6159,1.000,1.492,0,1,1.094,0.961,0.978,0.494,0.509,1054,3741,0.998,4.368,1,10,0.799,0.789,1.000,0.026,0.196,16009,532861,0.890,1.255,0,9,0.914,16.569,EXPLAN Rule -> ,{'priors_count': '<=3'},LORE Rule ->,{'priors_count': '<=1'},Anchor Rule ->,{'age': '<=25.00', 'two_year_recid': '1', 'race': 'African-American', 'priors_count': '>0.00', 'is_recid': '1', 'length_of_stay': '>0.00', 'c_charge_degree': 'F', 'age_cat': 'Less than 25', 'days_b_screening_arrest': '<=1.00', 'sex': 'Male'}
4,compas,nn,1,2,0.630,0.996,1.000,0.340,0.497,638,9774,1.000,1.636,1,2,1.261,0.877,0.997,0.949,0.510,1049,32766,0.987,4.140,1,1,0.620,0.968,1.000,0.300,0.429,2009,73584,0.619,0.268,1,10,0.912,16.327,EXPLAN Rule -> ,{'priors_count': '<=3', 'age': '>30'},LORE Rule ->,{'days_b_screening_arrest': '>-27', 'priors_count': '<=13'},Anchor Rule ->,{'priors_count': '<=0.00'}
5,compas,nn,1,6,0.541,1.000,0.987,0.003,0.029,782,6837,0.999,1.790,1,2,1.363,0.607,0.996,0.039,0.473,1038,3500,1.000,4.255,1,5,0.752,1.000,1.000,0.017,0.090,9206,330923,0.888,0.686,0,10,0.911,16.516,EXPLAN Rule -> ,{'priors_count': '3.0< priors_count <=5.0', 'length_of_stay': '<=5', 'race': 'African-American', 'sex': 'Male', 'age_cat': 'Less than 25'},LORE Rule ->,{'priors_count': '>1', 'age': '<=23'},Anchor Rule ->,{'priors_count': '>2.00', 'age': '<=25.00', 'age_cat': 'Less than 25', 'race': 'African-American', 'two_year_recid': '1'}
6,compas,nn,1,2,0.483,0.981,0.979,0.581,0.495,580,6039,1.000,1.561,1,2,0.935,0.959,0.998,0.616,0.498,1038,12244,0.979,4.196,1,2,0.680,1.000,1.000,0.252,0.312,1100,41984,0.608,0.213,1,9,0.918,16.119,EXPLAN Rule -> ,{'priors_count': '<=4', 'length_of_stay': '<=6'},LORE Rule ->,{'days_b_screening_arrest': '>-2', 'priors_count': '<=2'},Anchor Rule ->,{'priors_count': '<=2.00', 'length_of_stay': '<=0.00'}
7,compas,nn,1,3,0.512,1.000,0.995,0.197,0.458,914,23383,0.998,1.581,1,3,1.147,0.936,0.998,0.196,0.039,1029,34656,0.969,4.291,1,1,0.705,0.959,1.000,0.616,0.719,900,45508,0.602,0.181,1,10,0.911,16.739,EXPLAN Rule -> ,{'age': '>43', 'priors_count': '<=9.0'},LORE Rule ->,{'priors_count': '>0', 'days_b_screening_arrest': '>-18', 'age': '>39'},Anchor Rule ->,{'priors_count': '<=2.00'}
8,compas,nn,1,2,0.535,1.000,0.993,0.144,0.481,536,11025,1.000,1.253,1,3,0.941,0.890,0.997,0.517,0.510,1026,25846,0.976,4.307,1,1,0.625,0.968,1.000,0.300,0.484,700,37357,0.593,0.155,1,6,0.916,16.805,EXPLAN Rule -> ,{'age': '>48', 'priors_count': '<=12'},LORE Rule ->,{'days_b_screening_arrest': '>-8', 'priors_count': '<=7', 'length_of_stay': '>0'},Anchor Rule ->,{'priors_count': '<=0.00'}
9,compas,nn,1,2,0.536,0.909,0.990,0.137,0.487,616,17880,1.000,1.031,1,1,0.990,0.871,0.998,0.956,0.528,1025,14586,0.974,4.180,1,1,0.677,0.959,1.000,0.616,0.657,2010,93088,0.631,0.239,1,8,0.911,16.283,EXPLAN Rule -> ,{'days_b_screening_arrest': '>6', 'priors_count': '<=9'},LORE Rule ->,{'priors_count': '<=14'},Anchor Rule ->,{'priors_count': '<=2.00'}
