,,,fidelity_x_EXPLAN,exp_size_EXPLAN,cv_cv_EXPLAN,precision_EXPLAN,fidelity_X_EXPLAN,coverage_EXPLAN,coverage_X_EXPLAN,n_samples_EXPLAN,distance_EXPLAN,balance_rate_X_EXPLAN,time_EXPLAN,fidelity_x_LORE,exp_size_LORE,cv_cv_LORE,precision_LORE,fidelity_X_LORE,coverage_LORE,coverage_X_LORE,n_samples_LORE,distance_LORE,balance_rate_X_LORE,time_LORE,fidelity_x_Anchor,exp_size_Anchor,cv_cv_Anchor,precision_Anchor,fidelity_X_Anchor,coverage_Anchor,coverage_X_Anchor,n_samples_Anchor,distance_Anchor,balance_rate_X_Anchor,time_Anchor,fidelity_x_LIME,exp_size_LIME,fidelity_X_LIME,time_LIME
,,AVERAGE,=average(D4:D4000),=average(E4:E4000),=average(F4:F4000),=average(G4:G4000),=average(H4:H4000),=average(I4:I4000),=average(J4:J4000),=average(K4:K4000),=average(L4:L4000),=average(M4:M4000),=average(N4:N4000),=average(O4:O4000),=average(P4:P4000),=average(Q4:Q4000),=average(R4:R4000),=average(S4:S4000),=average(T4:T4000),=average(U4:U4000),=average(V4:V4000),=average(W4:W4000),=average(X4:X4000),=average(Y4:Y4000),=average(Z4:Z4000),=average(AA4:AA4000),=average(AB4:AB4000),=average(AC4:AC4000),=average(AD4:AD4000),=average(AE4:AE4000),=average(AF4:AF4000),=average(AG4:AG4000),=average(AH4:AH4000),=average(AI4:AI4000),=average(AJ4:AJ4000),=average(AK4:AK4000),=average(AL4:AL4000),=average(AM4:AM4000),=average(AN4:AN4000)
,,STDDEV,=stdev(D4:D4000),=stdev(E4:E4000),=stdev(F4:F4000),=stdev(G4:G4000),=stdev(H4:H4000),=stdev(I4:I4000),=stdev(J4:J4000),=stdev(K4:K4000),=stdev(L4:L4000),=stdev(M4:M4000),=stdev(N4:N4000),=stdev(O4:O4000),=stdev(P4:P4000),=stdev(Q4:Q4000),=stdev(R4:R4000),=stdev(S4:S4000),=stdev(T4:T4000),=stdev(U4:U4000),=stdev(V4:V4000),=stdev(W4:W4000),=stdev(X4:X4000),=stdev(Y4:Y4000),=stdev(Z4:Z4000),=stdev(AA4:AA4000),=stdev(AB4:AB4000),=stdev(AC4:AC4000),=stdev(AD4:AD4000),=stdev(AE4:AE4000),=stdev(AF4:AF4000),=stdev(AG4:AG4000),=stdev(AH4:AH4000),=stdev(AI4:AI4000),=stdev(AJ4:AJ4000),=stdev(AK4:AK4000),=stdev(AL4:AL4000),=stdev(AM4:AM4000),=stdev(AN4:AN4000)
0,german,lr,1,4,0.629,0.857,0.967,0.070,0.113,778,576826,0.990,1.606,1,13,1.907,1.000,0.980,0.010,0.016,1054,705587,0.954,5.057,1,2,0.560,1.000,1.000,0.080,0.143,1500,2790702,0.617,0.339,1,9,0.203,19.926,EXPLAN Rule -> ,{'credit_amount': '>2924', 'account_check_status': '< 0 DM', 'other_installment_plans': 'none', 'housing': 'own'},LORE Rule ->,{'duration_in_month': '17.0< duration_in_month <=22.0', 'age': '20.0< age <=25.0', 'telephone': 'none', 'account_check_status': '< 0 DM', 'personal_status_sex': 'female : divorced/separated/married', 'credit_history': 'existing credits paid back duly till now', 'other_installment_plans': 'none', 'credit_amount': '<=4508', 'purpose': 'domestic appliances', 'installment_as_income_perc': '2', 'savings': '... < 100 DM'},Anchor Rule ->,{'installment_as_income_perc': '2', 'account_check_status': '< 0 DM'}
1,german,lr,1,6,0.568,1.000,0.941,0.020,0.041,1366,1826727,0.982,2.278,1,5,3.024,1.000,0.965,0.010,0.482,1084,149805,0.908,4.552,1,2,0.555,1.000,1.000,0.070,0.107,3500,8609346,0.621,0.416,1,10,0.191,14.623,EXPLAN Rule -> ,{'credit_amount': '>2578', 'account_check_status': '< 0 DM', 'telephone': 'yes, registered under the customers name', 'age': '<=38', 'other_installment_plans': 'none', 'credits_this_bank': '1'},LORE Rule ->,{'duration_in_month': '<=24', 'other_installment_plans': 'none', 'job': 'unskilled - resident', 'personal_status_sex': 'male : single', 'account_check_status': '< 0 DM'},Anchor Rule ->,{'telephone': 'yes, registered under the customers name', 'job': 'unskilled - resident'}
2,german,lr,1,3,0.619,1.000,0.945,0.010,0.112,658,298475,1.000,1.340,1,3,1.670,1.000,0.995,0.020,0.529,1004,286117,0.956,3.668,1,2,0.589,1.000,1.000,0.190,0.198,3700,5707352,0.629,0.440,1,10,0.041,17.138,EXPLAN Rule -> ,{'credit_amount': '2186.0< credit_amount <=2415.0', 'credit_history': 'all credits at this bank paid back duly'},LORE Rule ->,{'age': '>21', 'personal_status_sex': 'male : single', 'credit_history': 'all credits at this bank paid back duly'},Anchor Rule ->,{'duration_in_month': '<=24.00', 'installment_as_income_perc': '2'}
3,german,lr,1,3,0.596,1.000,0.973,0.020,0.044,702,517745,0.996,1.484,1,2,2.180,1.000,0.996,0.070,0.503,1010,149801,0.975,4.378,1,2,0.573,1.000,1.000,0.060,0.159,2300,3798722,0.601,0.375,1,10,0.009,16.222,EXPLAN Rule -> ,{'credit_amount': '1168.0< credit_amount <=1318.0', 'account_check_status': '>= 200 DM / salary assignments for at least 1 year'},LORE Rule ->,{'account_check_status': '>= 200 DM / salary assignments for at least 1 year', 'duration_in_month': '<=22'},Anchor Rule ->,{'duration_in_month': '<=12.00', 'account_check_status': '>= 200 DM / salary assignments for at least 1 year'}
4,german,lr,1,3,0.642,1.000,0.955,0.070,0.232,928,2043319,0.999,1.719,1,1,2.438,1.000,0.997,0.360,0.516,1033,135566,0.974,4.107,1,1,0.562,1.000,1.000,0.360,0.608,500,2297776,0.606,0.249,1,9,0.447,16.736,EXPLAN Rule -> ,{'credit_amount': '5954.0< credit_amount <=11054.0', 'account_check_status': 'no checking account'},LORE Rule ->,{'account_check_status': 'no checking account'},Anchor Rule ->,{'account_check_status': 'no checking account'}
5,german,lr,1,2,0.634,0.833,0.930,0.060,0.566,640,341151,1.000,1.231,1,1,1.679,0.875,0.998,0.240,0.513,1000,269348,0.973,4.199,1,2,0.579,1.000,1.000,0.060,0.161,1900,3178428,0.624,0.337,1,10,0.046,16.616,EXPLAN Rule -> ,{'credit_amount': '2302.0< credit_amount <=2662.0'},LORE Rule ->,{'age': '>40'},Anchor Rule ->,{'age': '>42.00', 'property': 'real estate'}
6,german,lr,1,3,0.821,1.000,0.983,0.050,0.505,936,1327176,1.000,1.111,1,1,2.638,0.900,0.990,0.900,0.693,1087,1112430,0.772,4.223,1,2,0.589,1.000,1.000,0.160,0.502,1300,2124939,0.574,0.308,1,10,0.124,16.152,EXPLAN Rule -> ,{'credit_amount': '1987.0< credit_amount <=2186.0', 'people_under_maintenance': '1'},LORE Rule ->,{'duration_in_month': '<=39'},Anchor Rule ->,{'purpose': 'radio/television', 'duration_in_month': '<=24.00'}
7,german,lr,1,3,0.577,1.000,0.984,0.010,0.017,638,624337,0.998,1.620,1,2,1.934,0.500,0.986,0.020,0.488,1003,93080,0.994,4.023,1,6,0.715,1.000,1.000,0.020,0.074,11100,25606164,0.931,0.931,1,10,0.392,14.485,EXPLAN Rule -> ,{'credit_amount': '<=806', 'account_check_status': '0 <= ... < 200 DM', 'age': '<=23'},LORE Rule ->,{'age': '<=21', 'duration_in_month': '>5'},Anchor Rule ->,{'account_check_status': '0 <= ... < 200 DM', 'age': '<=27.00', 'installment_as_income_perc': '4', 'present_res_since': '4', 'housing': 'rent', 'job': 'skilled employee / official'}
8,german,lr,1,2,0.595,1.000,0.958,0.060,0.540,652,484386,1.000,0.996,1,1,1.958,1.000,0.971,0.360,0.520,1098,1006357,0.893,4.134,1,1,0.480,1.000,1.000,0.020,0.252,900,1834935,0.587,0.220,1,10,0.331,14.608,EXPLAN Rule -> ,{'credit_amount': '3275.0< credit_amount <=3711.0'},LORE Rule ->,{'account_check_status': 'no checking account'},Anchor Rule ->,{'foreign_worker': 'no'}
9,german,lr,1,2,0.614,1.000,0.926,0.080,0.298,672,1429678,0.997,1.453,1,1,2.235,1.000,0.997,0.360,0.517,1048,186563,0.982,3.494,1,1,0.596,1.000,1.000,0.360,0.641,700,4101005,0.587,0.215,1,10,0.477,14.424,EXPLAN Rule -> ,{'credit_amount': '>5493', 'account_check_status': 'no checking account'},LORE Rule ->,{'account_check_status': 'no checking account'},Anchor Rule ->,{'account_check_status': 'no checking account'}
10,german,lr,1,1,0.611,0.917,0.946,0.120,0.551,602,641277,1.000,0.960,1,2,1.737,0.902,0.993,0.410,0.511,1002,131332,0.984,3.741,1,2,0.566,1.000,1.000,0.230,0.415,3300,7401155,0.624,0.385,1,10,0.143,14.435,EXPLAN Rule -> ,{'credit_amount': '<=806'},LORE Rule ->,{'age': '>16', 'duration_in_month': '<=17'},Anchor Rule ->,{'duration_in_month': '<=12.00', 'age': '>27.00'}
11,german,lr,1,5,0.645,1.000,0.984,0.010,0.008,710,598282,1.000,1.224,1,2,2.280,0.474,0.974,0.190,0.470,1057,188222,0.982,3.609,1,10,0.629,1.000,1.000,0.010,0.017,18409,39657335,0.870,1.441,1,10,0.087,14.584,EXPLAN Rule -> ,{'credit_amount': '3676.0< credit_amount <=4006.0', 'account_check_status': '< 0 DM', 'duration_in_month': '>39', 'property': 'if not A121/A122 : car or other, not in attribute 6'},LORE Rule ->,{'age': '<=37', 'duration_in_month': '>29'},Anchor Rule ->,{'duration_in_month': '>24.00', 'installment_as_income_perc': '4', 'credit_history': 'existing credits paid back duly till now', 'account_check_status': '< 0 DM', 'credit_amount': '>2333.00', 'savings': '... < 100 DM', 'age': '<=42.00', 'job': 'skilled employee / official', 'other_debtors': 'none', 'present_res_since': '3'}
12,german,lr,1,4,0.619,1.000,0.960,0.020,0.066,774,397592,0.991,1.132,1,1,1.706,1.000,0.995,0.360,0.510,1014,171000,0.982,3.592,1,1,0.613,1.000,1.000,0.360,0.602,500,850591,0.596,0.211,1,10,0.340,14.788,EXPLAN Rule -> ,{'credit_amount': '1176.0< credit_amount <=1393.0', 'age': '<=28', 'account_check_status': 'no checking account'},LORE Rule ->,{'account_check_status': 'no checking account'},Anchor Rule ->,{'account_check_status': 'no checking account'}
13,german,lr,1,6,0.620,1.000,0.947,0.010,0.003,998,2658607,0.997,1.853,1,1,2.137,0.632,0.997,0.190,0.488,1055,423550,0.992,4.515,1,7,0.601,1.000,1.000,0.010,0.051,16619,43206556,0.918,1.594,1,10,0.298,15.679,EXPLAN Rule -> ,{'credit_amount': '>5511', 'account_check_status': '< 0 DM', 'age': '>27', 'personal_status_sex': 'male : single', 'other_debtors': 'co-applicant', 'purpose': 'business'},LORE Rule ->,{'duration_in_month': '>34'},Anchor Rule ->,{'credit_amount': '>4154.50', 'installment_as_income_perc': '4', 'duration_in_month': '>24.00', 'account_check_status': '< 0 DM', 'purpose': 'business', 'credit_history': 'existing credits paid back duly till now', 'savings': '... < 100 DM'}
