,,,fidelity_x_EXPLAN,exp_size_EXPLAN,cv_cv_EXPLAN,precision_EXPLAN,fidelity_X_EXPLAN,coverage_EXPLAN,coverage_X_EXPLAN,n_samples_EXPLAN,distance_EXPLAN,balance_rate_X_EXPLAN,time_EXPLAN,fidelity_x_LORE,exp_size_LORE,cv_cv_LORE,precision_LORE,fidelity_X_LORE,coverage_LORE,coverage_X_LORE,n_samples_LORE,distance_LORE,balance_rate_X_LORE,time_LORE,fidelity_x_Anchor,exp_size_Anchor,cv_cv_Anchor,precision_Anchor,fidelity_X_Anchor,coverage_Anchor,coverage_X_Anchor,n_samples_Anchor,distance_Anchor,balance_rate_X_Anchor,time_Anchor,fidelity_x_LIME,exp_size_LIME,fidelity_X_LIME,time_LIME
,,AVERAGE,=average(D4:D4000),=average(E4:E4000),=average(F4:F4000),=average(G4:G4000),=average(H4:H4000),=average(I4:I4000),=average(J4:J4000),=average(K4:K4000),=average(L4:L4000),=average(M4:M4000),=average(N4:N4000),=average(O4:O4000),=average(P4:P4000),=average(Q4:Q4000),=average(R4:R4000),=average(S4:S4000),=average(T4:T4000),=average(U4:U4000),=average(V4:V4000),=average(W4:W4000),=average(X4:X4000),=average(Y4:Y4000),=average(Z4:Z4000),=average(AA4:AA4000),=average(AB4:AB4000),=average(AC4:AC4000),=average(AD4:AD4000),=average(AE4:AE4000),=average(AF4:AF4000),=average(AG4:AG4000),=average(AH4:AH4000),=average(AI4:AI4000),=average(AJ4:AJ4000),=average(AK4:AK4000),=average(AL4:AL4000),=average(AM4:AM4000),=average(AN4:AN4000)
,,STDDEV,=stdev(D4:D4000),=stdev(E4:E4000),=stdev(F4:F4000),=stdev(G4:G4000),=stdev(H4:H4000),=stdev(I4:I4000),=stdev(J4:J4000),=stdev(K4:K4000),=stdev(L4:L4000),=stdev(M4:M4000),=stdev(N4:N4000),=stdev(O4:O4000),=stdev(P4:P4000),=stdev(Q4:Q4000),=stdev(R4:R4000),=stdev(S4:S4000),=stdev(T4:T4000),=stdev(U4:U4000),=stdev(V4:V4000),=stdev(W4:W4000),=stdev(X4:X4000),=stdev(Y4:Y4000),=stdev(Z4:Z4000),=stdev(AA4:AA4000),=stdev(AB4:AB4000),=stdev(AC4:AC4000),=stdev(AD4:AD4000),=stdev(AE4:AE4000),=stdev(AF4:AF4000),=stdev(AG4:AG4000),=stdev(AH4:AH4000),=stdev(AI4:AI4000),=stdev(AJ4:AJ4000),=stdev(AK4:AK4000),=stdev(AL4:AL4000),=stdev(AM4:AM4000),=stdev(AN4:AN4000)
0,german,nn,1,1,0.961,1.000,1.000,0.600,0.500,568,665458,1.000,1.925,1,1,1.881,0.963,0.999,0.800,0.507,1063,1599296,0.992,11.150,1,1,0.549,1.000,1.000,0.500,0.640,300,522995,0.590,0.366,1,8,0.949,36.001,EXPLAN Rule -> ,{'credit_amount': '>2118'},LORE Rule ->,{'credit_amount': '>1259'},Anchor Rule ->,{'credit_amount': '>2333.00'}
1,german,nn,1,1,0.478,1.000,1.000,0.470,0.500,574,1000388,1.000,2.753,1,1,3.042,0.888,1.000,0.980,0.511,1041,2177721,0.989,11.118,1,1,0.581,1.000,1.000,0.220,0.376,500,1254508,0.578,0.452,1,6,0.944,38.279,EXPLAN Rule -> ,{'credit_amount': '>2606'},LORE Rule ->,{'credit_amount': '>436'},Anchor Rule ->,{'credit_amount': '>4154.50'}
2,german,nn,1,1,0.705,1.000,1.000,0.620,0.500,588,419850,1.000,2.122,1,1,1.779,0.870,1.000,1.000,0.503,1056,1359285,0.997,11.367,1,1,0.580,0.973,1.000,0.730,0.756,500,825820,0.632,0.427,1,6,0.949,36.544,EXPLAN Rule -> ,{'credit_amount': '>1980'},LORE Rule ->,{'credit_amount': '>-73'},Anchor Rule ->,{'credit_amount': '>1380.00'}
3,german,nn,1,3,0.658,1.000,0.982,0.060,0.416,558,136858,0.998,2.604,1,3,2.307,1.000,0.993,0.300,0.450,1015,80558,0.987,12.210,1,2,0.604,0.926,1.000,0.270,0.448,1300,2335661,0.612,0.697,1,8,0.952,35.573,EXPLAN Rule -> ,{'credit_amount': '1188.0< credit_amount <=1333.0', 'age': '<=40'},LORE Rule ->,{'age': '<=27.0', 'duration_in_month': '>11'},Anchor Rule ->,{'age': '<=27.00', 'savings': '... < 100 DM'}
4,german,nn,1,1,0.584,1.000,1.000,0.470,0.500,542,1760859,1.000,1.845,1,1,2.537,0.916,1.000,0.950,0.510,1075,4209062,0.990,11.255,1,1,0.563,1.000,1.000,0.220,0.296,700,2972569,0.609,0.489,1,7,0.945,36.515,EXPLAN Rule -> ,{'credit_amount': '>2578'},LORE Rule ->,{'credit_amount': '>569'},Anchor Rule ->,{'credit_amount': '>4154.50'}
5,german,nn,1,1,0.704,1.000,0.996,0.610,0.503,664,502782,0.998,2.172,1,1,1.608,0.974,1.000,0.780,0.514,1047,1207462,0.986,11.757,1,1,0.581,1.000,1.000,0.500,0.677,300,585670,0.580,0.411,1,9,0.947,36.048,EXPLAN Rule -> ,{'credit_amount': '>2039'},LORE Rule ->,{'credit_amount': '>1282'},Anchor Rule ->,{'credit_amount': '>2333.00'}
6,german,nn,1,1,0.673,1.000,0.992,0.620,0.509,588,354540,1.000,2.126,1,1,2.515,1.000,0.993,0.700,0.521,1083,613613,0.969,11.948,1,1,0.535,0.973,1.000,0.730,0.818,500,915515,0.616,0.506,1,10,0.948,36.952,EXPLAN Rule -> ,{'credit_amount': '>1967'},LORE Rule ->,{'credit_amount': '>1516'},Anchor Rule ->,{'credit_amount': '>1380.00'}
7,german,nn,1,5,0.663,1.000,0.965,0.010,0.008,1654,858712,0.999,4.770,0,11,1.917,0.000,0.994,0.010,0.296,996,62191,0.969,13.967,1,2,0.555,0.962,1.000,0.260,0.375,2500,6013396,0.632,0.774,1,9,0.952,37.731,EXPLAN Rule -> ,{'duration_in_month': '<=23', 'age': '<=22.0', 'credit_amount': '<=904', 'purpose': 'domestic appliances'},LORE Rule ->,{'duration_in_month': '11.0< duration_in_month <=12.0', 'job': 'skilled employee / official', 'present_res_since': '4', 'savings': '... < 100 DM', 'other_debtors': 'co-applicant', 'present_emp_since': '1 <= ... < 4 years', 'housing': 'rent', 'account_check_status': '0 <= ... < 200 DM', 'installment_as_income_perc': '4', 'age': '>18'},Anchor Rule ->,{'age': '<=27.00', 'job': 'skilled employee / official'}
8,german,nn,1,1,0.649,1.000,1.000,0.530,0.500,618,826998,1.000,2.266,1,1,1.818,0.974,0.997,0.770,0.510,1026,1483373,0.987,11.463,1,1,0.555,1.000,1.000,0.500,0.523,1813,3572162,0.639,0.645,1,10,0.944,37.168,EXPLAN Rule -> ,{'credit_amount': '>2251'},LORE Rule ->,{'credit_amount': '>1283'},Anchor Rule ->,{'credit_amount': '>2333.00'}
9,german,nn,1,1,0.742,1.000,0.997,0.620,0.500,698,2844016,0.997,1.604,1,1,2.275,0.897,0.999,0.970,0.505,1069,4994988,0.994,11.739,1,1,0.584,1.000,1.000,0.220,0.260,1100,6115781,0.618,0.544,1,10,0.949,36.012,EXPLAN Rule -> ,{'credit_amount': '>1941'},LORE Rule ->,{'credit_amount': '>479'},Anchor Rule ->,{'credit_amount': '>4154.50'}
